Uuid,Void/Retire,Name,Concept Dosage Form,odoo_purchase_uom,odoo_uom,Concept Drug,Strength,odoo_price,odoo_cost,odoo_category,odoo_type,odoo_id,_version:1
0adc1682-cba7-4b7b-b356-01182cec839d,,COLTRAMYL Comprime a 4 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,THIOCOLCHICOSIDE,,1500,,bahmni_product.categ_saleable_drugs,Stockable Product,0adc1682-cba7-4b7b-b356-01182cec839d,
31933d31-f15d-4d0b-8608-7c8f5638ad0f,,COLTRAX Comprime a 4 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,THIOCOLCHICOSIDE,,1300,,bahmni_product.categ_saleable_drugs,Stockable Product,31933d31-f15d-4d0b-8608-7c8f5638ad0f,
b24d581f-ead4-4f99-bcdb-a12d21a3ad1c,,COLTRAX Solution injectable a 4 mg,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,THIOCOLCHICOSIDE,,1500,,bahmni_product.categ_saleable_drugs,Stockable Product,b24d581f-ead4-4f99-bcdb-a12d21a3ad1c,
4eda20cc-8858-469e-91d6-7136f2af27a7,,COMBANTRIN Suspension buvable,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,PYRANTEL,,720,,bahmni_product.categ_saleable_drugs,Stockable Product,4eda20cc-8858-469e-91d6-7136f2af27a7,
0b58d193-aa0a-4971-ac17-58adc63c5c2b,,COMBANTRIN Comprime a 125 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PYRANTEL,,550,,bahmni_product.categ_saleable_drugs,Stockable Product,0b58d193-aa0a-4971-ac17-58adc63c5c2b,
ddd8e77c-cc05-44b0-8e1e-eeb29c261c62,,COMBIFRINIL Comprime a 250 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PYRANTEL,,600,,bahmni_product.categ_saleable_drugs,Stockable Product,ddd8e77c-cc05-44b0-8e1e-eeb29c261c62,
364c6be4-d62a-4300-ad15-4ef93473c216,,COMBIFRINIL Suspension buvable a 50 mg/ ml,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,PYRANTEL,,760,,bahmni_product.categ_saleable_drugs,Stockable Product,364c6be4-d62a-4300-ad15-4ef93473c216,
1df7fa81-4ec5-47d8-9f29-4ba734baad9b,,COMET Comprime a 850 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,METFORMINE,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,1df7fa81-4ec5-47d8-9f29-4ba734baad9b,
19c4c832-ef21-47a8-8a7a-0810f9ba6ff7,,CO-PALUK Comprime a 200/ 50 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMODIAQUINE/ARTESUNATE,,1550,,bahmni_product.categ_saleable_drugs,Stockable Product,19c4c832-ef21-47a8-8a7a-0810f9ba6ff7,
b84e0381-cfd1-4991-8da8-9d387f852753,,CO-PARAMOL Comprime a 400/ 20 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PARACETAMOL/CODEINE,,550,,bahmni_product.categ_saleable_drugs,Stockable Product,b84e0381-cfd1-4991-8da8-9d387f852753,
19761eef-3cda-4562-a4e9-f15830c0c56e,,CORDARONE Comprime a 200 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMIODARONE,,2700,,bahmni_product.categ_saleable_drugs,Stockable Product,19761eef-3cda-4562-a4e9-f15830c0c56e,
67998766-3308-454e-94b6-624658d90cc4,,CORTANCYL Comprime secable a 20 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PREDNISOLONE,,1400,,bahmni_product.categ_saleable_drugs,Stockable Product,67998766-3308-454e-94b6-624658d90cc4,
dfbedc1e-1c3b-4a68-a125-2de7246e791e,,CORTANCYL Comprime secable a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PREDNISOLONE,,800,,bahmni_product.categ_saleable_drugs,Stockable Product,dfbedc1e-1c3b-4a68-a125-2de7246e791e,
adea9b5c-c728-408a-8d61-693ebb82e7e5,,CORTIS Suspension pour inhalation  a 250  ug,Inhalable,2b4ca899-528a-4b5a-a474-4adb2a299be2,2b4ca899-528a-4b5a-a474-4adb2a299be2,BECLOMETASONE,,4000,,bahmni_product.categ_saleable_drugs,Stockable Product,adea9b5c-c728-408a-8d61-693ebb82e7e5,
accc09ce-8569-4f75-af77-8577ac5e653c,,CORVASAL Comprime a 4 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,MOLSIDOMINE,,1950,,bahmni_product.categ_saleable_drugs,Stockable Product,accc09ce-8569-4f75-af77-8577ac5e653c,
e8e98843-fda2-4b1b-9a8c-457eb0c8d067,,CORVASAL Comprime a 2 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,MOLSIDOMINE,,3500,,bahmni_product.categ_saleable_drugs,Stockable Product,e8e98843-fda2-4b1b-9a8c-457eb0c8d067,
0434a81a-e1f3-4b59-92ad-62a0ecfc765b,,COSOPT Collyre a 20/ 5 mg/ ml,Drops,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,DORSALAMIDE/TIMOLOL,,7700,,bahmni_product.categ_saleable_drugs,Stockable Product,0434a81a-e1f3-4b59-92ad-62a0ecfc765b,
7596e267-333c-48f1-bb74-b7b8c83df7df,,COTIPRED Comprime effervescent a 20 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PREDNISOLNE,,2600,,bahmni_product.categ_saleable_drugs,Stockable Product,7596e267-333c-48f1-bb74-b7b8c83df7df,
1503b047-4d2c-4de9-84df-e38e59302bfe,,COTREX Suspension buvable a  200/ 40 mg,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,SULFAMETHOXAZOLE + TRIMETHOPRIM,,400,,bahmni_product.categ_saleable_drugs,Stockable Product,1503b047-4d2c-4de9-84df-e38e59302bfe,
e4b8d31d-6413-409c-bbd3-307a653e9a84,,COTRI Comprime a 800/ 160 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,SULFAMETHOXAZOLE + TRIMETHOPRIM,,400,,bahmni_product.categ_saleable_drugs,Stockable Product,e4b8d31d-6413-409c-bbd3-307a653e9a84,
e8dbf8cc-cd2d-46ed-aa03-89e6b342a4ef,,COTRIMAX Comprime a 400/ 80 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CO-TRIMOXAZOLE,,200,,bahmni_product.categ_saleable_drugs,Stockable Product,e8dbf8cc-cd2d-46ed-aa03-89e6b342a4ef,
61ad982d-b92d-43ba-b919-ceca82dc89b6,,COTRIMAX Comprime a 800/ 160 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CO-TRIMOXAZOLE,,300,,bahmni_product.categ_saleable_drugs,Stockable Product,61ad982d-b92d-43ba-b919-ceca82dc89b6,
a268e178-1cc0-4cda-9a8e-ae622b319ee0,,COTRIMOXAZOLE FORT Comprime a 800/ 160 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,COTRIMOXAZOLE,,400,,bahmni_product.categ_saleable_drugs,Stockable Product,a268e178-1cc0-4cda-9a8e-ae622b319ee0,
d327b92e-82a0-42f4-886d-8476c217aa73,,COTRIMOXAZOLE Comprime a 400/ 80 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,COTRIMOXAZOLE,,200,,bahmni_product.categ_saleable_drugs,Stockable Product,d327b92e-82a0-42f4-886d-8476c217aa73,
9290d093-1be5-4e1a-ae67-a9e9ba516b99,,COVATINE Comprime a 50 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,V B1,,1400,,bahmni_product.categ_saleable_drugs,Stockable Product,9290d093-1be5-4e1a-ae67-a9e9ba516b99,
d532aecd-db0e-4702-8232-7094d0a5d7fb,,COVERSYL Comprime a  4 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PERINDOPRIL,,5700,,bahmni_product.categ_saleable_drugs,Stockable Product,d532aecd-db0e-4702-8232-7094d0a5d7fb,
90bd7195-baf2-4b4b-a2e6-12eb940867f8,,COVERSYL Comprime a  8 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PERINDOPRIL,,7500,,bahmni_product.categ_saleable_drugs,Stockable Product,90bd7195-baf2-4b4b-a2e6-12eb940867f8,
ccb04493-4943-4ffa-8545-f92b629cd7e9,,"CREAFER B9 Comprime a 200 mg/ 0,25 mg",Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,SULFATE DE FER/ACIDEFOLIQUE,,1500,,bahmni_product.categ_saleable_drugs,Stockable Product,ccb04493-4943-4ffa-8545-f92b629cd7e9,
92f9487a-6615-49ce-b5ed-ac2ceec24ddb,,CRIMOX Suspension buvable a 125 mg/ 5 ml,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,AMOXICILLINE,,200,,bahmni_product.categ_saleable_drugs,Stockable Product,92f9487a-6615-49ce-b5ed-ac2ceec24ddb,
63827dde-19a2-4278-8881-492d55d8a3cd,,CRIMOX Suspension buvable a 250 mg/ 5 ml,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,AMOXICILLINE,,200,,bahmni_product.categ_saleable_drugs,Stockable Product,63827dde-19a2-4278-8881-492d55d8a3cd,
6b8aefb1-6c23-4d1f-947d-7bcc8ccf0cf3,,CROMOPTIC Collyre a 2 %,Drops,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,CROMOGLICATE DE SODIUM,,1600,,bahmni_product.categ_saleable_drugs,Stockable Product,6b8aefb1-6c23-4d1f-947d-7bcc8ccf0cf3,
b63dd1b7-5845-4ba9-9bf1-f27a9eac4c8a,,CROMOSOL Collyre a 2 %,Drops,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,CROMOGLICATE DE SODIUM,,500,,bahmni_product.categ_saleable_drugs,Stockable Product,b63dd1b7-5845-4ba9-9bf1-f27a9eac4c8a,
6932a26f-8b64-4fa0-8b2d-d0e36b79f014,,CURAM Poudre pour suspension buvableable a,Powder,4d653cbf-5502-4ee8-a470-4ebc9170fda8,4d653cbf-5502-4ee8-a470-4ebc9170fda8,AMOXICILLINE/ACIDE CLAVULANIQUE,,1700,,bahmni_product.categ_saleable_drugs,Stockable Product,6932a26f-8b64-4fa0-8b2d-d0e36b79f014,
bf44b55f-ba70-4b87-b2b8-3121cc9abea5,,CURAM Poudre pour suspension buvableable a,Powder,4d653cbf-5502-4ee8-a470-4ebc9170fda8,4d653cbf-5502-4ee8-a470-4ebc9170fda8,AMOXICILLINE/ACIDE CLAVULANIQUE,,2500,,bahmni_product.categ_saleable_drugs,Stockable Product,bf44b55f-ba70-4b87-b2b8-3121cc9abea5,
ca233516-3c26-462f-871e-8acf43f07588,,CURAM Comprime a  1000/ 200 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMOXICILLINE/ACIDE CLAVULINIQUE,,3500,,bahmni_product.categ_saleable_drugs,Stockable Product,ca233516-3c26-462f-871e-8acf43f07588,
aef091f0-3a8e-4c41-9379-903b7a9d635f,,CURAM Poudre pour solution injectable a 500/,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,AMOXICILLINE/ACIDE CLAVULINIQUE,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,aef091f0-3a8e-4c41-9379-903b7a9d635f,
d677fb59-89b3-4529-91b3-dd1e2cce740e,,CURAM Poudre pour solution injectable a 1000,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,AMOXICILLINE/ACIDE CLAVULINIQUE,,1500,,bahmni_product.categ_saleable_drugs,Stockable Product,d677fb59-89b3-4529-91b3-dd1e2cce740e,
cf4914fc-2501-44c8-b8bd-2f0414e6afd8,,CURAM Comprime  a  500/100 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMOXICILLINE/ACIDE CLAVULINIQUE,,2200,,bahmni_product.categ_saleable_drugs,Stockable Product,cf4914fc-2501-44c8-b8bd-2f0414e6afd8,
2043aeb2-33ae-45ac-a41d-2aa07fb3a702,,CURTEC Solution buvable a 1mg/ ml,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,CETIRIZINE,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,2043aeb2-33ae-45ac-a41d-2aa07fb3a702,
ebb487c7-ffd1-4454-8c65-16f7b8d0ec38,,CURTEC Comprime secable a 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CETIRIZINE,,2200,,bahmni_product.categ_saleable_drugs,Stockable Product,ebb487c7-ffd1-4454-8c65-16f7b8d0ec38,
b0568baa-79f9-4d41-83a7-b818c5b419a2,,CYCLO 3 FORT Solution buvable,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,HETEROSIDES STEROLIQUES,,1900,,bahmni_product.categ_saleable_drugs,Stockable Product,b0568baa-79f9-4d41-83a7-b818c5b419a2,
a754d621-1f47-4353-9a61-8849ad98784c,,CYCLO 3 FORT Gelule,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,HETEROSIDES STEROLIQUES,,1900,,bahmni_product.categ_saleable_drugs,Stockable Product,a754d621-1f47-4353-9a61-8849ad98784c,
f85a062b-ca80-4782-b027-de8447ff65a5,,CYCLO 3 Creme,Cream,0d0b3654-75ab-4315-9264-2ddbb1e9400c,0d0b3654-75ab-4315-9264-2ddbb1e9400c,HETEROSIDES STEROLIQUES,,700,,bahmni_product.categ_saleable_drugs,Stockable Product,f85a062b-ca80-4782-b027-de8447ff65a5,
1c9b12e6-d050-401d-834c-32ccd6d45219,,CYTEAL Solution pour usage externe a 100 mg,Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,DISETHIONATE D'HEXAMIDINE,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,1c9b12e6-d050-401d-834c-32ccd6d45219,
a1533c47-e425-4370-8fc9-35c23c37a88b,,CYTEAL Solution pour usage externe a 100 mg,Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,CHLORHEXEDINE/HEXAMIDE/CHLORO,,1900,,bahmni_product.categ_saleable_drugs,Stockable Product,a1533c47-e425-4370-8fc9-35c23c37a88b,
dfc2aba7-193f-43b8-a85c-453a6f227d3a,,CYTOTEC Comprime a 200 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,MISOPROSTOL,,7300,,bahmni_product.categ_saleable_drugs,Stockable Product,dfc2aba7-193f-43b8-a85c-453a6f227d3a,
5599f304-ab99-4067-8cee-269540325c19,,CYTOTEC Comprime a 200 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,MISOPROSTOL,,3200,,bahmni_product.categ_saleable_drugs,Stockable Product,5599f304-ab99-4067-8cee-269540325c19,
fda8d428-4025-457f-a700-9fa5845b77db,,DAFALGAN Suppositoire a ositoire a  600 mg,Suppository,67b6d5df-8f86-42d7-aeb8-a10f253bf374,67b6d5df-8f86-42d7-aeb8-a10f253bf374,PARACETAMOL,,620,,bahmni_product.categ_saleable_drugs,Stockable Product,fda8d428-4025-457f-a700-9fa5845b77db,
026b98e0-fa89-4db2-b9d7-fa486cfb57c2,,DAFLON Comprime a 500 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,DIOSMINE,,2300,,bahmni_product.categ_saleable_drugs,Stockable Product,026b98e0-fa89-4db2-b9d7-fa486cfb57c2,
2cb1a843-89ab-42ae-a976-97e018d29b8d,,DAFRAZOL Gelule a  20 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,OMEPRAZOLE,,2400,,bahmni_product.categ_saleable_drugs,Stockable Product,2cb1a843-89ab-42ae-a976-97e018d29b8d,
244a3c6f-7dd3-456d-8109-28790f962446,,"DAKIN Solution pour usage externe a 0,5 g",Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,NACL  STABILISE,,700,,bahmni_product.categ_saleable_drugs,Stockable Product,244a3c6f-7dd3-456d-8109-28790f962446,
9bca1ec4-e9b2-430f-b03f-b67ca94c2f85,,DAKTARIN Poudre pour application locale a 2 %,Powder,4d653cbf-5502-4ee8-a470-4ebc9170fda8,4d653cbf-5502-4ee8-a470-4ebc9170fda8,MICONAZOLE,,1300,,bahmni_product.categ_saleable_drugs,Stockable Product,9bca1ec4-e9b2-430f-b03f-b67ca94c2f85,
c5b6c30d-ee1d-4e59-ac46-09cb2e9e4628,,DAKTARIN Gel buccal a 2 %,Gel buccal,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,MICONAZOLE,,1900,,bahmni_product.categ_saleable_drugs,Stockable Product,c5b6c30d-ee1d-4e59-ac46-09cb2e9e4628,
1f53b4fb-fbfd-45e3-9bb6-0f3341aa0f97,,DANTRON Solution injectable a 2 mg/ ml,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,ODENSETRONE,,5400,,bahmni_product.categ_saleable_drugs,Stockable Product,1f53b4fb-fbfd-45e3-9bb6-0f3341aa0f97,
339c5b81-ba08-48ea-a5ad-4031998b15c9,,DANTRON Solution injectable a 2 mg/ ml,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,ODENSETRONE,,25000,,bahmni_product.categ_saleable_drugs,Stockable Product,339c5b81-ba08-48ea-a5ad-4031998b15c9,
82fb9247-49f2-4042-a25d-cd7cce287dca,,DAONIL Comprime secable a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,GLIBENCLAMIDE,,800,,bahmni_product.categ_saleable_drugs,Stockable Product,82fb9247-49f2-4042-a25d-cd7cce287dca,
3ab3c282-bbe0-4b22-887a-923bd3fa6663,,DAONIL Comprime  a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,GLIBENCLAMIDE,,3500,,bahmni_product.categ_saleable_drugs,Stockable Product,3ab3c282-bbe0-4b22-887a-923bd3fa6663,
b5234285-a55e-4f4f-9a88-fac1948a5aee,,DARTE-Q Gelule a 40/ 320 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,DIHYDROARTEMISININE/PIPERAQUINE,,2600,,bahmni_product.categ_saleable_drugs,Stockable Product,b5234285-a55e-4f4f-9a88-fac1948a5aee,
ca3f88d9-0563-4c12-99ee-814b0eebb25e,,DEBRICOL Comprime a 100 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,TRIMEBUTINE,,1100,,bahmni_product.categ_saleable_drugs,Stockable Product,ca3f88d9-0563-4c12-99ee-814b0eebb25e,
4b29e057-ab20-46e8-8edc-275f479f6743,,DEBRIDAT Garnule pour suspension buvable a 24,Powder,4d653cbf-5502-4ee8-a470-4ebc9170fda8,4d653cbf-5502-4ee8-a470-4ebc9170fda8,MALEATE DE TRIMEBUTINE,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,4b29e057-ab20-46e8-8edc-275f479f6743,
ecd41314-3032-48ef-b96b-c0d722f753c6,,"DEBRIDAT Suspension buvable a 0,787 g",Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,MALEATE DE TRIMEBUTINE,,1350,,bahmni_product.categ_saleable_drugs,Stockable Product,ecd41314-3032-48ef-b96b-c0d722f753c6,
4e7c65f9-e6e5-4beb-82a9-8ac19c201232,,DECONTRACTYL Baume,Pomade,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,MEPHENESINE,,1100,,bahmni_product.categ_saleable_drugs,Stockable Product,4e7c65f9-e6e5-4beb-82a9-8ac19c201232,
9e044ae2-27f9-4e48-8f53-d81e555eea84,,DENKALGIN Comprime,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PARACETAMOL/ACIDE ACETYL SALICYLI,,650,,bahmni_product.categ_saleable_drugs,Stockable Product,9e044ae2-27f9-4e48-8f53-d81e555eea84,
a56af307-9fda-4d98-bf31-0ae4a799e524,,DEPAKINE Comprime a  gastro- resistants  a 500 m,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,VALPROATE DE SODIUM,,3150,,bahmni_product.categ_saleable_drugs,Stockable Product,a56af307-9fda-4d98-bf31-0ae4a799e524,
57752a38-c9c6-4af0-b9d7-393e066266c9,,DEPAKINE Chrono Comprime a  500 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,VALPROATE DE SODIUM,,3900,,bahmni_product.categ_saleable_drugs,Stockable Product,57752a38-c9c6-4af0-b9d7-393e066266c9,
efad3f5d-5d9a-4d28-98dd-2f2724d5390b,,DEPAKINE Comprime a  200 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,VALPROATE DE SODIUM,,1400,,bahmni_product.categ_saleable_drugs,Stockable Product,efad3f5d-5d9a-4d28-98dd-2f2724d5390b,
f58041f5-7c2d-4528-8769-be1fb36b1ad8,,DEPAKINE Solution buvable a 200 mg/ ml,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,VALPROATE DE SODIUM,,1950,,bahmni_product.categ_saleable_drugs,Stockable Product,f58041f5-7c2d-4528-8769-be1fb36b1ad8,
b41c41ae-fc36-41fb-b738-bbcf55e39904,,"DEPAKINE Sirop a 57,64 mg",Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,VALPROATE DE SODIUM,,2000,,bahmni_product.categ_saleable_drugs,Stockable Product,b41c41ae-fc36-41fb-b738-bbcf55e39904,
4f0b657b-6a94-404b-8af3-949e8632e98b,,DEPO MEDROL Solution  injectable a 40 mg,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,PREDINOSOLONE,,1100,,bahmni_product.categ_saleable_drugs,Stockable Product,4f0b657b-6a94-404b-8af3-949e8632e98b,
38927b7a-3fb7-453a-84ad-596cf658ff85,,DEPREX Comprime a  5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,OLANZAPINE,,700,,bahmni_product.categ_saleable_drugs,Stockable Product,38927b7a-3fb7-453a-84ad-596cf658ff85,
3eace967-f45e-49e3-a8a0-b6f6966ccecb,,DEPREX Comprime a 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,OLANZAPINE,,800,,bahmni_product.categ_saleable_drugs,Stockable Product,3eace967-f45e-49e3-a8a0-b6f6966ccecb,
8962183d-3bf1-4407-8857-ed15a1159af1,,DERMACIDE Solution pour application locale,Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,LAURYL SULFATE DE SODIUM,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,8962183d-3bf1-4407-8857-ed15a1159af1,
3c8e2c32-b7ea-4202-81b2-3d3f3f36bf29,,DERMOBACTER Solution pour application locale,Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,CLORURE DE BENZALKONIUM,,650,,bahmni_product.categ_saleable_drugs,Stockable Product,3c8e2c32-b7ea-4202-81b2-3d3f3f36bf29,
3613ff44-6372-47c1-8f4f-ffb28d559abf,,DERMOFIX Creme vaginale a  20mg,Cream,0d0b3654-75ab-4315-9264-2ddbb1e9400c,0d0b3654-75ab-4315-9264-2ddbb1e9400c,SERTACONAZOLE NITRATE,,1450,,bahmni_product.categ_saleable_drugs,Stockable Product,3613ff44-6372-47c1-8f4f-ffb28d559abf,
465a354c-6dfa-4a42-bd2e-b8e7fbdc57de,,DERMOFIX Creme a 2 %,Cream,0d0b3654-75ab-4315-9264-2ddbb1e9400c,0d0b3654-75ab-4315-9264-2ddbb1e9400c,SERTACONAZOLE,,1450,,bahmni_product.categ_saleable_drugs,Stockable Product,465a354c-6dfa-4a42-bd2e-b8e7fbdc57de,
